C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-10.876862,-29.810116,-12.998737,-40.371527,-10.256874,-17.023570,-23.600408,-4.782149,-30.831508,-31.701583,-26.722817,-24.364072,0.000000
-6.477749,-33.531230,-31.823142,-39.193164,-3.333678,-36.783348,-35.439014,-33.369762,-18.000755,-41.618417,-23.914666,-29.805729,0.000000
-7.413860,-31.057417,-24.979521,-40.735547,-6.787833,-27.237365,-22.370236,-8.293179,-30.719475,-36.661341,-30.702173,-29.134071,0.000000
-6.583501,-37.186093,-16.178581,-32.966677,-12.946725,-21.165942,-26.256344,-7.062783,-26.482153,-33.349871,-33.019712,-18.988170,0.000000
-7.227082,-37.335450,-17.027837,-27.800544,-9.691074,-23.103281,-25.725189,-8.786425,-22.806339,-25.539038,-22.478272,-22.588127,0.000000
-12.723765,-30.477767,-11.927823,-29.805797,-10.315561,-19.678073,-24.868106,-7.544692,-18.913297,-30.165509,-22.664802,-13.222459,0.000000
-8.960818,-34.878804,-17.620986,-25.796344,-9.129277,-20.377404,-28.773405,-9.730699,-23.049667,-28.666793,-28.195170,-24.281174,0.000000
-7.713668,-34.068181,-15.850000,-27.231691,-7.554588,-16.507014,-21.452671,-8.521756,-25.940315,-30.522019,-28.538791,-15.819472,0.000000
-7.985674,-33.949679,-13.565779,-30.139655,-13.182012,-26.459336,-26.172328,-5.884593,-30.954385,-33.333360,-30.388854,-23.382677,0.000000
-10.894435,-30.098340,-10.000597,-28.908654,-12.414944,-22.006228,-25.503312,-7.590521,-21.568828,-32.256164,-29.087732,-14.873240,0.000000
-10.495513,-37.097572,-25.263346,-31.661001,-9.934741,-22.988060,-25.574689,-8.982964,-25.328401,-35.486862,-33.434436,-24.892993,0.000000
-9.404602,-34.122864,-15.820299,-30.817296,-7.679672,-25.439661,-23.125165,-6.365003,-21.877303,-25.820620,-29.247695,-24.321729,0.000000
-5.642469,-35.042097,-17.562577,-29.620972,-16.707801,-23.934105,-30.176531,-9.679930,-21.377159,-30.025554,-19.947774,-17.104792,0.000000
-7.502145,-35.223587,-14.614443,-30.279993,-11.421985,-30.710684,-22.632573,-7.238986,-14.363690,-35.040416,-31.798277,-21.366084,0.000000
-4.267040,-29.575807,-15.807439,-30.447696,-11.151372,-37.768373,-27.275156,-9.561784,-19.837313,-35.070193,-25.753644,-20.386651,0.000000
-8.854082,-39.769332,-16.494233,-29.551195,-11.271295,-22.839688,-27.898987,-7.379327,-21.139666,-34.843651,-34.406074,-17.097026,0.000000
-13.079982,-32.522720,-14.879681,-28.521439,-8.533708,-22.657056,-22.807225,-8.945575,-23.092394,-26.814227,-20.916037,-25.191633,0.000000
-8.782735,-34.919442,-16.932533,-26.281436,-11.603127,-20.952436,-21.209917,-9.763690,-25.122042,-31.499583,-27.064547,-24.888893,0.000000
-9.859031,-36.895191,-12.396552,-30.760949,-13.656449,-20.250474,-28.522592,-8.334023,-13.242370,-32.128700,-29.386737,-16.734958,0.000000
-7.958402,-33.392827,-17.921184,-28.706883,-11.184348,-22.850858,-27.867455,-11.266231,-26.884953,-27.308992,-30.646870,-21.320213,0.000000
-11.602840,-32.860559,-9.686626,-27.166884,-11.874059,-23.726763,-31.779851,-5.175442,-25.524204,-29.009717,-22.001564,-21.208387,0.000000
-8.076248,-35.316123,-16.309568,-31.472643,-12.970144,-22.471400,-29.613386,-9.641033,-14.833313,-27.896031,-26.074623,-22.196741,0.000000
-9.376764,-34.672434,-8.882806,-28.882494,-20.843180,-20.778137,-25.501986,-6.723041,-35.905270,-32.870488,-23.577533,-27.690894,0.000000
-7.551084,-26.276692,-21.473090,-28.762886,-12.749633,-23.404129,-25.565861,-3.202759,-33.349127,-19.811822,-33.234112,-24.528940,0.000000
-11.694771,-31.395006,-15.749069,-23.765469,-12.310864,-17.785813,-32.867210,-2.817925,-28.746393,-21.197692,-28.960620,-22.278572,0.000000
-9.546923,-33.384469,-13.557642,-27.157034,-10.095794,-19.840770,-21.812450,-10.576232,-24.691655,-23.340231,-27.540338,-19.286970,0.000000
-9.757912,-30.700448,-11.831705,-21.922747,-13.015083,-19.491178,-24.603363,-8.674829,-13.538979,-23.052754,-29.162077,-13.915425,0.000000
-8.425293,-30.362774,-17.238586,-26.824091,-10.149105,-14.696688,-25.079562,-9.923455,-13.020880,-29.299433,-29.145991,-12.191035,0.000000
-11.261216,-30.219737,-19.867783,-26.333277,-11.448809,-18.636480,-15.430893,-12.386345,-24.549497,-24.030728,-28.539220,-22.804112,0.000000
-38.167826,-32.429311,-5.910811,-34.561735,-31.391458,-27.662509,-12.206204,-30.523511,-31.393085,-4.958523,-30.235414,-40.154810,1.000000
-41.916056,-31.038943,-5.711923,-32.643076,-28.747472,-32.208386,-21.397502,-28.869596,-31.342518,-4.239797,-31.732442,-40.059409,1.000000
-30.542851,-28.859067,-7.670691,-33.589661,-15.966078,-26.239230,-14.869645,-25.750050,-28.196207,-5.747953,-32.659689,-40.590278,1.000000
-32.302679,-22.913854,-6.504271,-36.358155,-18.222737,-29.079914,-24.801318,-30.663025,-31.051859,-5.334625,-32.192425,-39.577508,1.000000
-36.010186,-22.204810,-8.874257,-31.455241,-24.338323,-13.125459,-13.326359,-21.111691,-26.634417,-5.316654,-34.658743,-38.058693,1.000000
-41.414843,-18.925370,-7.019062,-33.466910,-20.326807,-29.150416,-22.549990,-26.877960,-30.668522,-7.213717,-31.680780,-33.817123,1.000000
-38.662168,-26.677666,-6.755650,-31.138023,-32.484740,-32.021784,-16.103327,-26.456202,-32.195950,-4.907732,-33.819620,-39.764096,1.000000
-31.050341,-28.692075,-3.381510,-29.179282,-26.850797,-30.074262,-17.933479,-32.444314,-34.776612,-5.490969,-30.231851,-41.020414,1.000000
-29.828844,-21.974408,-7.765026,-34.017140,-17.673406,-28.717128,-26.286458,-25.360969,-28.664539,-6.544401,-28.576432,-33.505265,1.000000
-23.379339,-22.392690,-7.734985,-33.464920,-10.433444,-24.205185,-13.777054,-23.685859,-21.734365,-8.692049,-36.385402,-18.493561,1.000000
-34.732836,-32.513668,-6.385533,-33.083440,-19.753871,-30.862213,-15.540084,-31.015428,-32.193265,-7.265199,-29.539655,-33.459217,1.000000
-27.972524,-18.592176,-9.670440,-34.180764,-12.519062,-21.196381,-17.544624,-24.188824,-25.575741,-9.653779,-31.328642,-33.963959,1.000000
-16.983150,-10.840679,-9.383542,-30.127754,-9.431132,-21.781000,-18.670188,-21.185144,-23.730234,-7.848619,-34.040813,-26.399367,1.000000
-32.964878,-19.262138,-5.384552,-30.495187,-15.527419,-23.275616,-22.941973,-27.715179,-33.774619,-6.449137,-32.281282,-37.178624,1.000000
-31.796411,-28.449869,-8.010725,-34.013114,-12.473370,-19.778623,-13.277945,-26.661178,-29.309972,-8.712935,-30.163938,-20.782672,1.000000
-38.275372,-30.714472,-4.659789,-32.339393,-16.479153,-27.392076,-18.291464,-29.531758,-30.340404,-7.384532,-35.084059,-23.595207,1.000000
-30.189328,-31.583469,-6.170599,-31.829716,-29.330159,-24.893006,-16.574148,-29.743015,-30.391904,-6.270659,-24.605771,-37.928576,1.000000
-22.286155,-28.156665,-5.984884,-28.794901,-19.153125,-22.735140,-22.139711,-32.721480,-32.247049,-7.289414,-31.020737,-36.665976,1.000000
-31.003363,-28.029591,-7.009839,-34.740854,-31.407916,-20.247147,-19.847849,-29.101073,-31.646858,-3.545194,-32.286536,-42.294697,1.000000
-34.235723,-11.646465,-9.391959,-26.432960,-24.553857,-23.040914,-18.189865,-25.428710,-31.546055,-5.919700,-35.229460,-27.387579,1.000000
-30.019043,-28.413202,-9.463409,-36.015550,-11.889824,-28.272758,-20.009776,-23.486726,-29.047623,-7.335574,-29.405673,-36.889266,1.000000
-38.310133,-32.646487,-5.052338,-32.417003,-15.271174,-31.241341,-26.603342,-27.960529,-31.065256,-6.249247,-33.406012,-39.371914,1.000000
-33.317011,-29.660576,-6.621751,-34.388633,-14.466411,-28.992717,-15.786867,-26.063235,-28.910912,-5.799741,-29.937318,-33.051560,1.000000
-25.248280,-29.078394,-5.917559,-31.985843,-24.668039,-27.683845,-9.662819,-33.355896,-33.657601,-11.012535,-35.108913,-43.712562,1.000000
-19.814157,-33.355589,-5.022790,-33.309446,-26.920584,-33.462798,-20.989872,-27.350038,-32.007710,-4.955470,-30.723286,-39.406052,1.000000
-37.395063,-23.742270,-6.535504,-34.072613,-27.812386,-18.183157,-11.056794,-37.155793,-25.143189,-6.500321,-26.180805,-39.845187,1.000000
-29.812600,-23.515819,-6.838593,-35.178145,-24.942118,-20.830959,-27.519535,-27.646753,-25.399854,-10.038539,-27.334237,-34.736230,1.000000
-33.978221,-24.594314,-5.838523,-36.282070,-27.674526,-34.852688,-12.262981,-34.542847,-29.457482,-7.621526,-26.716510,-35.855204,1.000000
-24.143017,-16.604956,-6.659571,-33.221054,-17.175698,-34.580236,-18.755357,-26.454204,-22.665031,-9.964746,-27.996324,-37.820572,1.000000
-27.662479,-24.236898,-6.466747,-34.792204,-24.079722,-22.040795,-12.292956,-23.786918,-28.113217,-5.500463,-29.120741,-30.486269,1.000000
-27.964512,-19.498976,-8.042615,-34.083866,-15.419846,-16.906714,-15.573543,-22.869155,-21.822180,-5.665812,-32.311540,-35.576742,1.000000
-24.860989,-29.225410,-8.181787,-32.010245,-20.873775,-30.921233,-13.481227,-20.110202,-21.026463,-6.289507,-25.224191,-25.531962,1.000000
-27.481219,-21.203575,-7.197789,-35.617177,-15.919354,-22.305205,-24.576797,-23.146498,-27.624876,-7.155022,-34.152114,-34.974477,1.000000
-37.343522,-22.070709,-5.817622,-34.275494,-20.808186,-28.403468,-12.034766,-25.114419,-28.562888,-5.988855,-32.068508,-38.167126,1.000000
-34.221580,-26.714593,-5.045807,-38.169673,-19.928168,-24.424101,-10.471758,-32.519208,-37.291137,-10.536848,-39.247410,-42.588456,1.000000
-19.651232,-16.800052,-7.503869,-32.916441,-11.362897,-16.684669,-9.945947,-20.345070,-23.980054,-10.163732,-30.462564,-33.066288,1.000000
-29.883491,-17.441101,-4.945442,-34.049950,-16.483045,-16.475459,-22.714186,-29.893489,-27.536232,-6.556858,-33.942035,-33.413481,1.000000
-32.909087,-22.679072,-7.144454,-35.971334,-25.331682,-20.863603,-13.489779,-24.389921,-25.299029,-4.930115,-29.557903,-36.777289,1.000000
-30.693916,-21.694605,-6.865594,-34.354565,-26.256095,-33.777350,-14.741238,-26.424947,-27.473444,-7.779176,-31.601283,-34.283645,1.000000
-30.411738,-24.588429,-7.992679,-36.760709,-28.142525,-18.698277,-8.438098,-29.210326,-25.734377,-10.267500,-30.843610,-36.773867,1.000000
-31.884854,-19.754649,-7.109183,-35.626332,-16.385204,-26.093107,-12.670397,-23.287009,-24.854935,-9.435501,-21.974549,-25.903073,1.000000
-22.996422,-16.573472,-5.953766,-35.112590,-15.324780,-22.784959,-17.329334,-24.761567,-21.049806,-10.433838,-25.062393,-33.978420,1.000000
-34.293052,-27.104396,-6.114164,-35.525022,-20.406006,-19.071882,-16.436411,-27.524066,-27.291841,-9.669271,-34.234255,-29.991517,1.000000
-33.151227,-29.714760,-4.383335,-32.595889,-28.943411,-20.347051,-13.896256,-23.991342,-24.842450,-9.883326,-33.917272,-37.240412,1.000000
-27.722130,-21.871207,-5.065876,-34.763188,-23.965587,-20.251621,-10.560380,-24.324576,-27.221844,-11.858892,-35.120895,-33.802240,1.000000
-33.533792,-16.266197,-7.262006,-33.622741,-24.082445,-21.481728,-16.501246,-23.421318,-24.567932,-7.153264,-23.856176,-36.131542,1.000000
-30.163402,-33.536019,-4.198576,-33.970061,-24.749039,-38.522196,-7.087521,-31.725486,-30.583857,-17.360766,-31.409824,-40.293456,1.000000
-35.089217,-20.027166,-7.175704,-34.152262,-18.669243,-37.056632,-7.513048,-28.782234,-26.046060,-7.366465,-30.388394,-34.761096,1.000000
-33.268837,-18.735101,-8.593411,-33.570266,-22.484562,-28.914950,-14.450185,-26.104683,-25.328141,-4.863600,-23.851036,-33.900366,1.000000
-31.722043,-22.346363,-8.519129,-34.716534,-15.709541,-26.061362,-15.215879,-24.327326,-21.413226,-5.970425,-31.722632,-20.901780,1.000000
-40.528962,-26.163532,-4.456809,-30.768793,-23.796915,-17.091136,-17.603991,-26.557662,-34.408311,-8.827518,-37.582396,-38.567207,1.000000
-19.697804,-26.030052,-4.953566,-32.398838,-21.343134,-28.315511,-19.371549,-30.981587,-35.579235,-9.406531,-45.032908,-39.422643,1.000000
-33.735054,-34.759603,-2.987022,-32.586142,-16.653989,-16.494937,-19.851796,-32.583522,-35.631614,-7.820821,-39.540380,-40.133944,1.000000
-34.034524,-23.121365,-7.544136,-37.308294,-10.432426,-19.496714,-19.524061,-28.656935,-23.808711,-7.105925,-36.358392,-39.856757,1.000000
-37.151421,-28.095828,-5.793839,-36.205093,-21.203682,-20.249198,-20.140293,-32.502602,-31.355449,-4.435574,-39.140583,-42.070911,1.000000
-38.624384,-21.880670,-4.608755,-29.935032,-23.778328,-22.875788,-22.907581,-28.070229,-34.476268,-8.127985,-35.403210,-32.234031,1.000000
-32.064353,-22.193549,-9.309837,-32.957366,-26.756953,-23.088008,-18.140916,-29.210544,-30.333376,-8.969311,-29.973224,-35.156817,1.000000
-32.916387,-29.616105,-4.342787,-30.912451,-34.550437,-27.217458,-13.405302,-28.454703,-34.933386,-15.219784,-39.959031,-41.378759,1.000000
-38.261355,-31.455576,-6.204930,-34.628381,-21.968730,-16.292213,-12.382256,-25.004056,-26.700042,-6.270427,-38.183365,-40.257936,1.000000
-37.162152,-27.328208,-6.643291,-33.831434,-19.335196,-34.938352,-30.841039,-26.612615,-32.558093,-4.755747,-38.970350,-38.441561,1.000000
-34.622250,-28.337574,-6.877110,-31.968198,-17.755101,-32.825118,-24.868377,-27.220289,-32.196352,-5.719079,-36.453202,-42.969032,1.000000
-39.744376,-23.849576,-4.744622,-33.070308,-16.992923,-25.087282,-23.715258,-27.438291,-28.645373,-3.820185,-37.396057,-43.755452,1.000000
-34.210271,-23.109258,-7.795368,-32.471589,-12.005136,-24.464117,-17.827556,-26.066227,-24.172997,-8.227239,-32.756918,-39.504838,1.000000
-37.971333,-27.992069,-8.102526,-35.767654,-8.838326,-30.517821,-21.762299,-28.247768,-28.430029,-6.812842,-34.941780,-21.632877,1.000000
-33.831810,-28.361606,-8.023596,-29.746321,-20.219647,-23.955178,-17.880745,-27.760646,-27.341323,-5.729816,-28.940494,-36.245244,1.000000
-35.972341,-19.650854,-8.576912,-29.575371,-25.124154,-24.993946,-22.163154,-26.473338,-28.496230,-5.421515,-32.280176,-28.667894,1.000000
-39.158822,-27.092336,-7.938176,-34.155964,-12.602616,-31.692453,-18.302367,-28.923944,-25.891294,-9.132113,-33.631199,-20.772625,1.000000
-41.134115,-28.040167,-4.445928,-33.804904,-17.397545,-27.508767,-23.943777,-25.938907,-27.492398,-5.085055,-34.021375,-23.492021,1.000000
-42.842727,-15.650565,-9.721851,-40.922043,-17.355144,-21.551656,-23.667719,-26.888770,-23.730743,-3.431907,-29.915596,-33.140611,1.000000
-36.033060,-31.128417,-4.023910,-33.808203,-21.515110,-31.238369,-14.828115,-28.190022,-28.463883,-12.423387,-37.513198,-39.513516,1.000000
-31.345157,-28.536699,-5.326008,-30.314825,-17.024467,-32.847889,-13.008320,-32.027404,-34.379002,-8.179369,-39.049481,-37.562470,1.000000
-38.212281,-29.283996,-6.326877,-34.750339,-15.386744,-35.969051,-22.095171,-29.558607,-27.978372,-4.775887,-33.246576,-39.588452,1.000000
-32.236023,-22.062837,-9.243198,-33.881141,-9.092973,-31.102810,-16.152632,-26.020330,-25.882760,-8.794128,-34.208099,-40.687528,1.000000
-36.451908,-26.843177,-5.447069,-34.472992,-16.754375,-27.544307,-22.363965,-31.283746,-30.286021,-6.244134,-33.528114,-38.858292,1.000000
-41.818464,-27.329928,-4.645502,-32.314971,-16.266164,-23.290825,-17.879270,-34.104136,-28.970550,-5.364375,-31.618862,-43.276604,1.000000
-33.161523,-25.183244,-4.624468,-32.127195,-26.613993,-29.107287,-8.676245,-30.123257,-37.965980,-7.611251,-35.501894,-37.453997,1.000000
-27.341598,-33.379135,-6.900042,-35.259101,-17.490887,-23.497036,-30.288282,-29.359748,-24.210295,-4.134548,-30.008865,-36.698106,1.000000
-32.294750,-25.674769,-5.728928,-35.146462,-36.232943,-25.307803,-12.293393,-30.786179,-29.213626,-5.897141,-29.852110,-35.395712,1.000000
-30.986798,-20.890538,-8.925759,-36.059966,-18.274728,-21.935758,-12.164626,-26.372335,-21.982447,-4.933839,-24.928549,-37.986608,1.000000
-27.383450,-27.650762,-6.042804,-33.254521,-24.863494,-23.145821,-10.264567,-31.907300,-30.081178,-5.772714,-29.840289,-39.148660,1.000000
-22.095359,-29.512855,-5.464106,-36.439968,-24.819485,-21.364878,-11.479332,-30.476561,-30.052248,-6.152186,-30.703986,-38.587586,1.000000
-27.303400,-21.166772,-3.494926,-32.174334,-20.030037,-19.359855,-16.155408,-30.586129,-27.150098,-11.863502,-29.616770,-29.749855,1.000000
-26.135845,-24.503964,-5.496782,-30.633301,-25.960975,-20.721357,-11.479903,-30.521899,-29.455339,-6.305046,-29.760439,-33.666828,1.000000
-29.802424,-24.736099,-3.508696,-29.828134,-24.460892,-24.007248,-17.552622,-33.556255,-39.599181,-12.837234,-35.685275,-35.694791,1.000000
-31.854603,-24.528550,-6.609686,-37.589505,-24.990263,-16.925196,-13.230476,-25.709429,-25.345439,-4.426441,-24.499307,-39.753581,1.000000
-33.919075,-22.638612,-4.739443,-32.663759,-29.026938,-22.494247,-8.218971,-31.989727,-32.650167,-18.332690,-26.355834,-33.420851,1.000000
-30.669103,-25.097834,-3.248806,-30.602116,-27.358441,-22.707630,-10.087172,-30.545000,-33.719214,-14.335987,-27.480577,-36.898338,1.000000
-25.401731,-24.806559,-6.724564,-31.375098,-19.397792,-21.001709,-14.351653,-24.668503,-19.265298,-6.110119,-26.899221,-27.909150,1.000000
-34.956782,-28.867030,-4.867080,-33.317393,-27.342618,-18.088170,-10.110960,-28.381739,-30.645946,-5.072776,-31.985918,-38.567161,1.000000
-36.052429,-22.862165,-6.757651,-33.667596,-30.964216,-28.388724,-10.807481,-27.666353,-31.509310,-4.390088,-33.739498,-41.764682,1.000000
-35.093141,-28.915026,-4.798044,-34.799024,-22.997587,-30.285692,-8.719577,-35.276617,-28.092806,-5.540685,-35.113313,-26.440473,1.000000
-30.038317,-21.488998,-7.756629,-36.185638,-19.081313,-21.589966,-17.929766,-33.397760,-22.462404,-5.933623,-32.331242,-35.896823,1.000000
-35.135641,-23.652763,-4.588768,-34.354452,-24.732919,-25.422711,-14.646359,-31.478640,-27.987245,-5.444849,-33.850815,-33.742477,1.000000
-28.621044,-21.847570,-10.200887,-38.749090,-18.216838,-21.750837,-12.220830,-32.837089,-30.431882,-3.830150,-30.205389,-33.473648,1.000000
-23.071213,-23.559913,-6.138601,-37.856092,-23.274717,-19.687028,-18.570445,-36.972050,-30.681203,-9.341148,-28.904987,-41.529488,1.000000
-24.206722,-21.662853,-3.035345,-33.957049,-26.471051,-25.967312,-11.246356,-36.440307,-33.615651,-12.979458,-28.404040,-36.102997,1.000000
-30.473850,-25.428513,-7.845647,-37.931500,-20.820883,-24.404731,-10.305030,-27.033548,-25.045917,-5.132768,-35.062162,-35.659545,1.000000
-27.943735,-28.829467,-5.306842,-32.350276,-26.082723,-27.492596,-12.032357,-29.304154,-28.180408,-4.859631,-30.054642,-30.247923,1.000000
-32.029175,-22.238015,-7.839570,-29.433258,-7.518798,-24.243544,-14.421624,-25.506329,-21.595779,-9.672133,-30.097881,-16.632577,1.000000
-30.243471,-24.803804,-4.319643,-36.103686,-25.318294,-18.504786,-7.165674,-36.885653,-35.988082,-15.753286,-32.784935,-40.308068,1.000000
-26.545431,-27.958218,-8.405295,-33.256931,-37.701990,-41.744597,-11.321347,-29.237419,-31.965734,-3.110315,-34.066478,-35.994432,1.000000
-23.590890,-30.391002,-8.202051,-30.969659,-31.025914,-28.116042,-9.436969,-28.213829,-28.647088,-5.082184,-29.007035,-36.219391,1.000000
-28.790579,-14.730451,-9.455173,-28.427984,-25.348431,-34.462370,-12.575644,-28.645142,-31.310862,-3.122479,-26.921516,-37.298562,1.000000
-27.558631,-31.099034,-7.083064,-32.992712,-36.553703,-34.525904,-12.470139,-27.115645,-30.731985,-3.117639,-28.097558,-38.191431,1.000000
-18.755372,-27.813091,-4.808037,-31.019284,-29.454346,-30.359898,-21.732337,-29.911819,-33.482969,-4.346765,-34.874211,-30.193977,1.000000
-39.223633,-23.699749,-13.878901,-37.043835,-29.290472,-41.750011,-8.580822,-27.045835,-26.749294,-1.815548,-30.651493,-31.558870,1.000000
-35.240305,-25.102484,-10.678382,-29.838915,-20.033630,-30.766463,-12.211203,-27.731672,-27.597320,-2.747093,-28.202110,-32.965942,1.000000
-27.649818,-26.085725,-9.384397,-35.676272,-37.610737,-39.004603,-10.142815,-29.620341,-30.955538,-2.455841,-31.354470,-31.679973,1.000000
-34.340283,-12.780138,-10.329424,-23.797813,-19.271722,-36.713600,-12.409934,-30.353341,-34.613509,-2.887160,-32.007470,-36.291893,1.000000
-17.826431,-11.654104,-7.467949,-22.381160,-9.158137,-34.572030,-15.374520,-25.893033,-29.287995,-12.574342,-27.622175,-24.564822,1.000000
-30.893865,-25.457671,-7.756326,-29.205443,-16.428205,-31.194557,-12.518303,-29.096063,-32.983087,-3.113899,-30.838866,-35.182154,1.000000
-27.409705,-14.177694,-10.004430,-34.428894,-14.062368,-33.225858,-14.039163,-27.279074,-19.542797,-3.413995,-34.204934,-18.337711,1.000000
-24.305431,-15.834754,-13.589819,-25.754920,-23.318622,-22.804791,-12.383877,-24.715017,-27.647993,-4.986433,-26.716766,-31.525064,1.000000
-19.847584,-13.040184,-6.823633,-21.840203,-31.676307,-26.712322,-12.073699,-22.856976,-35.686807,-7.195588,-30.152211,-31.058774,1.000000
-25.108085,-20.263458,-5.332878,-20.059813,-20.341230,-29.321780,-10.982480,-27.143688,-31.518013,-7.238123,-29.635459,-34.183106,1.000000
-6.251493,-17.447118,-8.383524,-27.779045,-22.118129,-34.907149,-12.534382,-28.803398,-22.108327,-11.831084,-27.795457,-24.975869,1.000000
-10.333505,-16.332414,-6.303230,-31.822709,-22.885781,-36.314033,-18.798167,-27.189321,-27.576995,-6.810586,-29.395870,-22.966767,1.000000
-30.932571,-9.632838,-10.550920,-23.361853,-34.315415,-32.936736,-22.468664,-19.395362,-31.587653,-2.541775,-32.959316,-20.920344,1.000000
-20.661852,-8.390841,-9.981549,-15.650614,-20.813157,-33.781982,-10.403924,-26.196202,-30.576121,-5.624733,-28.881355,-22.726579,1.000000
-19.568005,-8.314858,-11.020818,-21.462607,-32.684747,-37.539933,-18.570650,-18.752884,-33.290425,-3.232276,-34.594102,-27.587755,1.000000
-23.343885,-8.755527,-9.103084,-27.107386,-30.760971,-31.041103,-25.611750,-22.581584,-35.189306,-4.223021,-37.554609,-30.356089,1.000000
-23.712401,-19.129205,-7.611840,-35.955012,-30.185131,-27.627157,-10.921824,-28.104133,-33.518330,-3.906408,-33.443885,-38.817621,1.000000
-26.544137,-21.875796,-6.534093,-27.580247,-26.291838,-24.762473,-13.252088,-30.427296,-30.703582,-5.431705,-29.057066,-34.298670,1.000000
-29.792557,-12.870506,-6.206577,-39.554494,-26.602727,-33.409147,-2.592441,-28.774756,-28.073605,-19.263557,-28.724672,-36.533187,1.000000
-27.485127,-19.999479,-5.476052,-29.849961,-27.658274,-27.926308,-10.583479,-26.403856,-20.953223,-8.596109,-30.643949,-36.443950,1.000000
-31.218552,-25.758562,-8.747676,-34.784509,-29.521364,-40.091758,-9.055165,-29.848006,-29.822253,-5.769414,-29.855274,-34.070409,1.000000
-30.425355,-27.375610,-8.580715,-32.526300,-30.633495,-41.563149,-9.136948,-29.250776,-27.548890,-6.923871,-26.358447,-32.667829,1.000000
-26.208901,-26.046824,-9.279363,-26.670738,-29.235403,-38.707452,-10.342477,-32.642979,-29.997881,-6.312490,-23.259053,-24.745050,1.000000
-30.025447,-17.109031,-9.341532,-34.088566,-16.675494,-42.007852,-8.959127,-30.395793,-29.429429,-10.797264,-33.132838,-25.710428,1.000000
-33.627112,-20.983511,-9.407079,-34.292961,-17.928070,-40.055390,-10.025420,-30.617599,-26.199296,-5.455104,-29.815324,-25.631127,1.000000
-26.781994,-23.307290,-9.390101,-31.291715,-21.785598,-38.748476,-9.049550,-21.597880,-28.550326,-10.022141,-24.695880,-26.281410,1.000000
-38.388461,-24.602164,-9.263691,-35.522948,-23.569314,-42.256146,-8.610582,-28.282529,-28.400595,-3.382312,-32.646049,-38.720947,1.000000
-36.444105,-22.305370,-8.386325,-33.747724,-20.737089,-39.139862,-9.458726,-25.497025,-27.529711,-3.075837,-30.378104,-39.605249,1.000000
-32.571144,-24.450695,-4.701674,-31.043221,-32.270889,-38.280418,-14.748444,-26.219760,-29.634490,-5.719331,-37.666052,-37.508959,1.000000
-28.907592,-21.216125,-11.562726,-30.895934,-16.737641,-35.178148,-7.710283,-26.425374,-28.656098,-6.700021,-27.336524,-22.676918,1.000000
-34.405502,-18.595515,-7.481477,-31.075978,-12.127390,-38.831982,-11.632352,-19.709282,-27.106324,-6.931396,-29.222018,-26.404664,1.000000
-32.997214,-30.218239,-4.547797,-28.821755,-26.519196,-43.254524,-13.782112,-29.502140,-27.767948,-7.027855,-36.469048,-36.579899,1.000000
-27.854437,-20.793661,-6.124388,-30.918327,-29.997364,-38.310856,-13.647402,-27.950951,-25.010629,-6.636700,-31.503541,-34.372515,1.000000
-28.746005,-21.967327,-7.117708,-27.251974,-21.351378,-33.742162,-14.577149,-27.160967,-29.010855,-4.999331,-30.830148,-32.029317,1.000000
-35.928443,-15.039834,-11.039764,-28.110686,-17.462739,-38.600166,-17.221595,-18.506851,-24.702593,-4.528308,-25.748941,-22.259588,1.000000
-33.966302,-25.866869,-7.221419,-28.656139,-23.623185,-33.633096,-10.642400,-40.554676,-28.135927,-9.885945,-36.342038,-35.143924,1.000000
-26.605672,-23.934053,-4.782093,-28.463858,-19.919342,-29.019126,-15.073795,-34.754473,-21.511682,-10.810657,-25.161976,-39.051161,1.000000
-32.142281,-19.252523,-7.220522,-29.104862,-23.017291,-36.295136,-9.787931,-27.392077,-31.204951,-9.088888,-26.126456,-31.382045,1.000000
-27.352599,-20.076827,-11.861159,-30.994215,-21.658211,-36.194081,-9.662287,-31.653913,-31.123452,-6.250470,-22.693067,-34.893594,1.000000
-27.978187,-18.479698,-8.254304,-28.522797,-27.154028,-38.869985,-4.006555,-34.534464,-36.712084,-16.297737,-31.582584,-42.067506,1.000000
-25.529709,-32.178472,-8.595232,-27.992714,-21.701076,-38.578921,-7.667202,-31.400703,-29.422461,-4.409681,-19.724519,-39.849148,1.000000
-35.019452,-24.684167,-6.724280,-26.061169,-28.022199,-42.764742,-13.047923,-31.779664,-29.904929,-4.798698,-31.219304,-39.194611,1.000000
-29.744884,-23.506609,-6.459969,-30.474967,-21.171334,-36.114378,-10.569727,-29.455954,-30.051602,-6.039710,-21.988067,-32.753500,1.000000
-36.863987,-21.007336,-5.895419,-29.667185,-25.963179,-40.153257,-11.144750,-28.749088,-28.402581,-6.155578,-37.653504,-36.573299,1.000000
-31.147238,-21.565859,-8.827071,-29.486614,-13.344317,-37.890075,-12.217162,-26.004411,-29.362779,-4.931670,-31.398837,-26.958222,1.000000
-24.050169,-18.245265,-7.002470,-28.144326,-22.160374,-32.878214,-13.191857,-30.272001,-28.787253,-6.904619,-23.722949,-35.683597,1.000000
-29.783080,-18.255163,-8.834208,-29.398405,-17.689174,-33.166383,-12.515249,-31.461923,-29.345406,-7.436441,-26.221351,-35.962247,1.000000
